Quarter,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Research And Development,Selling General And Administration,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Total Unusual Items,Total Unusual Items Excluding Goodwill,Other Income Expense,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Restructuring And Mergern Acquisition,Gain On Sale Of Security,Rent Expense Supplemental,Rent And Landing Fees,Salaries And Wages,Earnings From Equity Interest,Total Other Finance Cost,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Insurance And Claims,Amortization,Amortization Of Intangibles Income Statement,Write Off,Other Taxes,Average Dilution Earnings,Gain On Sale Of Ppe,Minority Interests,Otherunder Preferred Stock Dividend,Securities Amortization,Gain On Sale Of Business,Earnings From Equity Interest Net Of Tax,Impairment Of Capital Assets,Preferred Stock Dividends,Net Income Discontinuous Operations,Depreciation Income Statement,Provision For Doubtful Accounts,Net Income From Tax Loss Carryforward
2023-12-31,0.0,0.0,-169229000.0,-168148000.0,1585000.0,598000.0,-148475000.0,-150060000.0,-14690000.0,20268000.0,5578000.0,-188902000.0,-168148000.0,178407000.0,-177416000.0,174462332.0,174462332.0,-0.96,-0.96,-168148000.0,-168148000.0,-168148000.0,-170328000.0,-170328000.0,,-170328000.0,-14690000.0,20268000.0,5578000.0,-176662000.0,177809000.0,,130226000.0,47583000.0,,,,1147000.0,598000.0,1745000.0,1745000.0,BBIO,20754000.0,20754000.0,21024000.0,,2454000.0,,754000.0,,,,,,,,,,,,6496000.0,,,,2180000.0,,,,,0.0,,,,,
2023-09-30,0.0,0.0,-151988000.0,-176999000.0,1639000.0,598000.0,-157543000.0,-159182000.0,-16513000.0,20306000.0,3793000.0,-171444000.0,-176999000.0,161511000.0,-157692000.0,163308632.0,163308632.0,-1.08,-1.08,-176999000.0,-176999000.0,-176999000.0,-179488000.0,-179488000.0,,-179488000.0,-16513000.0,20306000.0,3793000.0,-157420000.0,160913000.0,,125136000.0,35777000.0,,,,3493000.0,598000.0,4091000.0,4091000.0,BBIO,-5555000.0,-5555000.0,-5555000.0,-5283000.0,-5555000.0,,272000.0,,,,,,,,,,,,0.0,,,-5283000.0,2489000.0,,,,,0.0,,,,,
2023-06-30,0.0,0.0,-136376000.0,-157899000.0,1637000.0,599000.0,-138472000.0,-140109000.0,-16080000.0,20594000.0,4514000.0,-155803000.0,-157899000.0,144209000.0,-146099000.0,160535435.0,160535435.0,-0.98,-0.98,-157899000.0,-157899000.0,-157899000.0,-160703000.0,-160703000.0,,-160703000.0,-16080000.0,20594000.0,4514000.0,-142568000.0,143610000.0,,107488000.0,36122000.0,,,,1042000.0,599000.0,1641000.0,1641000.0,BBIO,-2096000.0,-2096000.0,-2055000.0,41000.0,-3531000.0,,572000.0,1435000.0,,,,,,,,,,,2959000.0,,,0.0,2804000.0,,,,,0.0,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBIO,,,,-601000.0,,,,,,,,,,,,,,,3226000.0,,,-601000.0,,,,,,,,,,,
2024-06-30,0.0,0.21,-25301000.0,-27202000.0,1239000.0,,-25301000.0,-26540000.0,8132000.0,321000.0,8453000.0,-27202000.0,-27202000.0,62377000.0,-34993000.0,53516907.0,53516907.0,-0.51,-0.51,-27202000.0,-27202000.0,-27202000.0,-27202000.0,-27202000.0,341000.0,-26861000.0,8132000.0,321000.0,8453000.0,-34993000.0,62377000.0,,40953000.0,21424000.0,,21424000.0,21424000.0,,,27384000.0,27384000.0,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-5784000.0,-7198000.0,826000.0,,-5784000.0,-6610000.0,8612000.0,588000.0,9200000.0,-7198000.0,-7198000.0,55066000.0,-15810000.0,52757973.0,52757973.0,-0.14,-0.14,-7198000.0,-7198000.0,-7198000.0,-7198000.0,-7198000.0,0.0,-7198000.0,8612000.0,588000.0,9200000.0,-15810000.0,55066000.0,,32318000.0,22748000.0,,22748000.0,22748000.0,,,39256000.0,39256000.0,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.030392,22165000.0,19844000.0,722000.0,,22165000.0,21443000.0,5467000.0,977000.0,6444000.0,19844000.0,19844000.0,48149000.0,14999000.0,,,,,19844000.0,19844000.0,19844000.0,19844000.0,19844000.0,622000.0,20466000.0,5467000.0,977000.0,6444000.0,14999000.0,48149000.0,,28784000.0,19365000.0,,19365000.0,19365000.0,,,63148000.0,63148000.0,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.000153,-37936000.0,-39336000.0,447000.0,,-37936000.0,-38383000.0,5520000.0,959000.0,6479000.0,-39336000.0,-39336000.0,59819000.0,-44862000.0,48438094.0,48438094.0,-0.81,-0.81,-39336000.0,-39336000.0,-39336000.0,-39336000.0,-39336000.0,-6000.0,-39342000.0,5520000.0,959000.0,6479000.0,-44862000.0,59819000.0,,43807000.0,16012000.0,,16012000.0,16012000.0,,,14957000.0,14957000.0,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.011684,-22817000.0,-23854000.0,439000.0,,-22817000.0,-23256000.0,5424000.0,880000.0,6304000.0,-23854000.0,-23854000.0,43862000.0,-29560000.0,48106528.0,48106528.0,-0.5,-0.5,-23854000.0,-23854000.0,-23854000.0,-23854000.0,-23854000.0,-282000.0,-24136000.0,5424000.0,880000.0,6304000.0,-29560000.0,43862000.0,,28327000.0,15535000.0,,15535000.0,15535000.0,,,14302000.0,14302000.0,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,46769380.0,46769380.0,-0.58,-0.58,,,,,,,,,,,,,,,,,,,,,,,ACLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.21,-94201000.0,-87150000.0,80000.0,,-94201000.0,-94281000.0,7180000.0,,7180000.0,-87150000.0,-87150000.0,94281000.0,,146085729.0,146085729.0,-0.6,-0.6,-87150000.0,-87150000.0,-87150000.0,-87150000.0,-87150000.0,77000.0,-87073000.0,7180000.0,,7180000.0,-94281000.0,94281000.0,,75473000.0,18808000.0,,18808000.0,18808000.0,,,0.0,0.0,IMVT,0.0,0.0,28000.0,28000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.21,-80815000.0,-75319000.0,64000.0,,-80815000.0,-80879000.0,8379000.0,,8379000.0,-75319000.0,-75319000.0,80879000.0,,,,,,-75319000.0,-75319000.0,-75319000.0,-75319000.0,-75319000.0,232000.0,-75087000.0,8379000.0,,8379000.0,-80879000.0,80879000.0,,66056000.0,14823000.0,,14823000.0,14823000.0,,,0.0,0.0,IMVT,0.0,0.0,-2587000.0,-2587000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0021,-61495000.0,-51418000.0,58000.0,,-61495000.0,-61553000.0,8933000.0,,8933000.0,-51418000.0,-51418000.0,61553000.0,,144523034.0,144523034.0,-0.36,-0.36,-51418000.0,-51418000.0,-51418000.0,-51418000.0,-51418000.0,-108000.0,-51526000.0,8933000.0,,8933000.0,-61553000.0,61553000.0,,48338000.0,13215000.0,,13215000.0,13215000.0,,,0.0,0.0,IMVT,0.0,0.0,1094000.0,1094000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.21,-61744000.0,-58662000.0,56000.0,,-61744000.0,-61800000.0,3572000.0,,3572000.0,-58662000.0,-58662000.0,61800000.0,,131155642.0,131155642.0,-0.45,-0.45,-58662000.0,-58662000.0,-58662000.0,-58662000.0,-58662000.0,454000.0,-58208000.0,3572000.0,,3572000.0,-61800000.0,61800000.0,,47959000.0,13841000.0,,13841000.0,13841000.0,,,0.0,0.0,IMVT,0.0,0.0,20000.0,20000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,-1250.0,0.0001,-53424000.0,-73937000.0,53000.0,,-65924000.0,-65977000.0,4065000.0,,4065000.0,-61438250.0,-73937000.0,65977000.0,,130503264.0,130503264.0,-0.57,-0.57,-73937000.0,-73937000.0,-73937000.0,-73937000.0,-73937000.0,-11000.0,-73948000.0,4065000.0,,4065000.0,-65977000.0,65977000.0,,50575000.0,15402000.0,,15402000.0,15402000.0,,,0.0,0.0,IMVT,-12500000.0,-12500000.0,-12036000.0,464000.0,-12500000.0,12500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,129632592.0,129632592.0,-0.46,-0.46,,,,,,,,,,,,,,,,,,,,,,,IMVT,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-82030000.0,-74055000.0,753000.0,,-82030000.0,-82783000.0,8741000.0,,8741000.0,-74055000.0,-74055000.0,83182000.0,-82783000.0,79008000.0,79008000.0,-0.94,-0.94,-74055000.0,-74055000.0,-74055000.0,-74055000.0,-74055000.0,,-74055000.0,8741000.0,,8741000.0,-82783000.0,83182000.0,,58344000.0,24838000.0,,24838000.0,24838000.0,,,399000.0,399000.0,CRNX,,,-13000.0,-13000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-73055000.0,-66930000.0,474000.0,,-73055000.0,-73529000.0,7320000.0,,7320000.0,-66930000.0,-66930000.0,74169000.0,-73529000.0,72289000.0,72289000.0,-0.93,-0.93,-66930000.0,-66930000.0,-66930000.0,-66930000.0,-66930000.0,,-66930000.0,7320000.0,,7320000.0,-73529000.0,74169000.0,,53341000.0,20828000.0,,20828000.0,20828000.0,,,640000.0,640000.0,CRNX,,,-721000.0,-251000.0,,,,,,,,-470000.0,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-62396000.0,-60097000.0,262000.0,,-62396000.0,-62658000.0,6722000.0,,6722000.0,-60097000.0,-60097000.0,62658000.0,-62658000.0,67146000.0,67146000.0,-0.9,-0.9,-60097000.0,-60097000.0,-60097000.0,-60097000.0,-60097000.0,,-60097000.0,6722000.0,,6722000.0,-62658000.0,62658000.0,,45580000.0,17078000.0,,17078000.0,17078000.0,,,0.0,0.0,CRNX,,,-4161000.0,40000.0,,,,,,,,-4201000.0,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-58704000.0,-57458000.0,273000.0,,-58704000.0,-58977000.0,2569000.0,,2569000.0,-57458000.0,-57458000.0,59323000.0,-58977000.0,56808000.0,56808000.0,-1.01,-1.01,-57458000.0,-57458000.0,-57458000.0,-57458000.0,-57458000.0,,-57458000.0,2569000.0,,2569000.0,-58977000.0,59323000.0,,43839000.0,15484000.0,,15484000.0,15484000.0,,,346000.0,346000.0,CRNX,,,-1050000.0,-53000.0,,,,,,,,-997000.0,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-52715000.0,-50979000.0,280000.0,,-52715000.0,-52995000.0,2107000.0,,2107000.0,-50979000.0,-50979000.0,53983000.0,-52995000.0,54275000.0,54275000.0,-0.94,-0.94,-50979000.0,-50979000.0,-50979000.0,-50979000.0,-50979000.0,,-50979000.0,2107000.0,,2107000.0,-52995000.0,53983000.0,,40640000.0,13343000.0,,13343000.0,13343000.0,,,988000.0,988000.0,CRNX,,,-91000.0,-91000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.085,-146415000.0,-126408000.0,4845000.0,52131000.0,-146415000.0,-151260000.0,,,,-126408000.0,-126408000.0,151260000.0,-151260000.0,84920929.0,84920929.0,-1.49,-1.49,-126408000.0,-126408000.0,-126408000.0,-126408000.0,-126408000.0,1287000.0,-125121000.0,,,,-151260000.0,99129000.0,-517000.0,80165000.0,19481000.0,,19481000.0,19481000.0,-52131000.0,52131000.0,0.0,0.0,CRSP,,,26139000.0,26139000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.085,-135754000.0,-116591000.0,4833000.0,46966000.0,-135754000.0,-140587000.0,,,,-116591000.0,-116591000.0,140587000.0,-140587000.0,81794630.0,81794630.0,-1.43,-1.43,-116591000.0,-116591000.0,-116591000.0,-116591000.0,-116591000.0,724000.0,-115867000.0,,,,-140587000.0,93621000.0,-504000.0,76172000.0,17953000.0,,17953000.0,17953000.0,-46966000.0,46966000.0,0.0,0.0,CRSP,,,24720000.0,24720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.002601,74483000.0,89347000.0,4900000.0,20000000.0,74483000.0,69583000.0,,,,89347000.0,89347000.0,130417000.0,69583000.0,,,,,89347000.0,89347000.0,89347000.0,89347000.0,89347000.0,233000.0,89580000.0,,,,69583000.0,110417000.0,,95144000.0,16479000.0,,16479000.0,16479000.0,180000000.0,20000000.0,200000000.0,200000000.0,CRSP,,,19997000.0,19997000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.085,-127486000.0,-112152000.0,4925000.0,23422000.0,-127486000.0,-132411000.0,,,,-112152000.0,-112152000.0,132411000.0,-132411000.0,79414098.0,79414098.0,-1.41,-1.41,-112152000.0,-112152000.0,-112152000.0,-112152000.0,-112152000.0,412000.0,-111740000.0,,,,-132411000.0,108989000.0,,90698000.0,18291000.0,,18291000.0,18291000.0,-23422000.0,23422000.0,0.0,0.0,CRSP,,,20671000.0,20671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.085,-90262000.0,-77740000.0,4961000.0,44636000.0,-90262000.0,-95223000.0,,,,-77740000.0,-77740000.0,165223000.0,-95223000.0,79091061.0,79091061.0,-0.98,-0.98,-77740000.0,-77740000.0,-77740000.0,-77740000.0,-77740000.0,923000.0,-76817000.0,,,,-95223000.0,120587000.0,,101555000.0,19032000.0,,19032000.0,19032000.0,25364000.0,44636000.0,70000000.0,70000000.0,CRSP,,,18406000.0,18406000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,78676986.0,78676986.0,-0.67,-0.67,,,,,,,,,,,,,,,,,,,,,,,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-73893000.0,-79345000.0,1993000.0,7652000.0,-76053000.0,-78046000.0,-1299000.0,1299000.0,,-77185000.0,-79345000.0,163052000.0,-78046000.0,47573229.0,47573229.0,-1.67,-1.67,-79345000.0,-79345000.0,-79345000.0,-79345000.0,-79345000.0,0.0,-79345000.0,-1299000.0,1299000.0,,-75886000.0,154997000.0,,49853000.0,103554000.0,,,,79111000.0,8055000.0,87166000.0,87166000.0,AXSM,-2160000.0,-2160000.0,-2160000.0,,-2160000.0,,2160000.0,,,,,,,1590000.0,1590000.0,,1590000.0,1590000.0,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-66856000.0,-68357000.0,1831000.0,6055000.0,-65444000.0,-67275000.0,-1082000.0,1082000.0,,-69769000.0,-68357000.0,143686000.0,-67275000.0,47393563.0,47393563.0,-1.44,-1.44,-68357000.0,-68357000.0,-68357000.0,-68357000.0,-68357000.0,0.0,-68357000.0,-1082000.0,1082000.0,,-68687000.0,137389000.0,,36830000.0,98970000.0,,,,68702000.0,6297000.0,74999000.0,74999000.0,AXSM,1412000.0,1412000.0,1412000.0,,1412000.0,,-1412000.0,,,,,,,1589000.0,1589000.0,,1589000.0,1589000.0,,,,,,,,,,,,,,,
2023-12-31,-141875.55569,0.003284,-53327000.0,-98651000.0,1740000.0,7245000.0,-96534000.0,-98274000.0,-702000.0,702000.0,,-55585875.55569,-98651000.0,126597000.0,-98274000.0,47329782.0,47329782.0,-2.08,-2.08,-98651000.0,-98651000.0,-98651000.0,-98651000.0,-98651000.0,-325000.0,-98976000.0,-702000.0,702000.0,,-55067000.0,119219000.0,,30803000.0,86809000.0,,,,64152000.0,7378000.0,71530000.0,71530000.0,AXSM,-43207000.0,-43207000.0,-43207000.0,,-43207000.0,,43207000.0,,,,,,,1607000.0,1607000.0,,1607000.0,1607000.0,,,,,,,,,,,,,,,
2023-09-30,1980.0,0.011,-60557000.0,-62199000.0,1743000.0,6396000.0,-60377000.0,-62120000.0,-757000.0,757000.0,,-62377020.0,-62199000.0,120094000.0,-62120000.0,47117196.0,47117196.0,-1.32,-1.32,-62199000.0,-62199000.0,-62199000.0,-62199000.0,-62199000.0,-678000.0,-62877000.0,-757000.0,757000.0,,-62300000.0,113562000.0,,28767000.0,83188000.0,,,,51262000.0,6532000.0,57794000.0,57794000.0,AXSM,180000.0,180000.0,180000.0,,180000.0,,-180000.0,,,,,,,1607000.0,1607000.0,,1607000.0,1607000.0,,,,,,,,,,,,,,,
2023-06-30,-54477.0,0.009,-57315000.0,-67170000.0,1689000.0,4499000.0,-63368000.0,-65057000.0,-2730000.0,2730000.0,,-61171477.0,-67170000.0,105704000.0,-65057000.0,43669820.0,43669820.0,-1.54,-1.54,-67170000.0,-67170000.0,-67170000.0,-67170000.0,-67170000.0,-617000.0,-67787000.0,-2730000.0,2730000.0,,-59004000.0,101105000.0,,20581000.0,78935000.0,,,,42101000.0,4599000.0,46700000.0,46700000.0,AXSM,-6053000.0,-6053000.0,-6053000.0,,-6053000.0,,6053000.0,,,,,,,1589000.0,1589000.0,,1589000.0,1589000.0,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-114651000.0,-99026000.0,1942000.0,,-114651000.0,-116593000.0,17567000.0,,17567000.0,-99026000.0,-99026000.0,116593000.0,-116593000.0,168831329.0,168831329.0,-0.59,-0.59,-99026000.0,-99026000.0,-99026000.0,-99026000.0,-99026000.0,,-99026000.0,17567000.0,,17567000.0,-116593000.0,116593000.0,,91399000.0,25194000.0,,25194000.0,25194000.0,,,0.0,0.0,DNLI,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2024-03-31,0.0,0.0,-144627000.0,-101802000.0,2162000.0,,-130090000.0,-132252000.0,15913000.0,,15913000.0,-116339000.0,-101802000.0,132252000.0,-117715000.0,149404188.0,149404188.0,-0.68,-0.68,-101802000.0,-101802000.0,-101802000.0,-101802000.0,-101802000.0,,-101802000.0,15913000.0,,15913000.0,-132252000.0,132252000.0,,107016000.0,25236000.0,,25236000.0,25236000.0,,,0.0,0.0,DNLI,14537000.0,14537000.0,14537000.0,,14537000.0,,,,,,,,,,,,,,,,,,,,,14537000.0,,,,,,,
2023-12-31,0.0,0.21,-130395000.0,-119473000.0,2177000.0,,-130395000.0,-132572000.0,13129000.0,,,-119473000.0,-119473000.0,132572000.0,-132572000.0,138245382.0,138245382.0,-0.86,-0.86,-119473000.0,-119473000.0,-119473000.0,-119473000.0,-119473000.0,30000.0,-119443000.0,13129000.0,,,-132572000.0,132572000.0,,107803000.0,24769000.0,,24769000.0,24769000.0,,,0.0,0.0,DNLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-111578000.0,-99353000.0,2217000.0,,-111578000.0,-113795000.0,14442000.0,,,-99353000.0,-99353000.0,115062000.0,-113795000.0,137644534.0,137644534.0,-0.72,-0.72,-99353000.0,-99353000.0,-99353000.0,-99353000.0,-99353000.0,0.0,-99353000.0,14442000.0,,,-113795000.0,115062000.0,,89737000.0,25325000.0,,25325000.0,25325000.0,,,1267000.0,1267000.0,DNLI,,,,,,,,,,,,,-14442000.0,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,172768000.0,183383000.0,2285000.0,,172768000.0,170483000.0,12900000.0,,12900000.0,183383000.0,183383000.0,123640000.0,170483000.0,140930625.0,137047227.0,1.3,1.34,183383000.0,183383000.0,183383000.0,183383000.0,183383000.0,0.0,183383000.0,12900000.0,,12900000.0,170483000.0,123640000.0,,97520000.0,26120000.0,,26120000.0,26120000.0,,,294123000.0,294123000.0,DNLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,11034000.0,,,,,,,,,,,,,,,,,,11034000.0,,,,,,,,,,,,,DNLI,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2024-06-30,2455902.0,0.258,-73253000.0,-50042000.0,640000.0,,-63734000.0,-64374000.0,7130000.0,,7130000.0,-57105098.0,-50042000.0,71706000.0,-64374000.0,,,,,-50042000.0,-50042000.0,-50042000.0,-50042000.0,-50042000.0,2317000.0,-47725000.0,7130000.0,,7130000.0,-64374000.0,71706000.0,,49119000.0,22587000.0,,22587000.0,22587000.0,,,7332000.0,7332000.0,MRUS,9519000.0,9519000.0,9519000.0,,,,,9519000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,2201772.0,0.258,-54736000.0,-34456000.0,607000.0,,-46202000.0,-46809000.0,4917000.0,,,-40788228.0,-34456000.0,54698000.0,-46809000.0,58085416.0,58085416.0,-0.59,-0.59,-34456000.0,-34456000.0,-34456000.0,-34456000.0,-34456000.0,1098000.0,-33358000.0,4917000.0,,,-46809000.0,54698000.0,,38584000.0,16114000.0,,16114000.0,16114000.0,,,7889000.0,7889000.0,MRUS,8534000.0,8534000.0,8534000.0,,,,,8534000.0,,,,,-4917000.0,,,,,,,,,,,,,,,,,,,,
2023-12-31,-4327176.0,0.258,-30152000.0,-60153000.0,618000.0,,-46924000.0,-47542000.0,5198000.0,,,-47708176.0,-60153000.0,56481000.0,-47542000.0,,,,,-60153000.0,-60153000.0,-60153000.0,-60153000.0,-60153000.0,1037000.0,-59116000.0,5198000.0,,,-47542000.0,56481000.0,,40685000.0,15796000.0,,15796000.0,15796000.0,,,8939000.0,8939000.0,MRUS,-16772000.0,-16772000.0,-16772000.0,,,,,-16772000.0,,,,,-5198000.0,,,,,,,,,,,,,,,,,,,,
2023-09-30,3083616.0,0.258,-49661000.0,-23012000.0,659000.0,,-37709000.0,-38368000.0,4522000.0,,,-31880384.0,-23012000.0,49401000.0,-38368000.0,53869762.0,53869762.0,-0.43,-0.43,-23012000.0,-23012000.0,-23012000.0,-23012000.0,-23012000.0,1118000.0,-21894000.0,4522000.0,,,-38368000.0,49401000.0,,36810000.0,12591000.0,,12591000.0,12591000.0,,,11033000.0,11033000.0,MRUS,11952000.0,11952000.0,11952000.0,,,,,11952000.0,,,,,-4522000.0,,,,,,,,,,,,,,,,,,,,
2023-06-30,142158.0,0.258,-33761000.0,-32033000.0,675000.0,,-33210000.0,-33885000.0,2795000.0,,2795000.0,-32441842.0,-32033000.0,44361000.0,-33885000.0,48321708.0,48321708.0,-0.66,-0.66,-32033000.0,-32033000.0,-32033000.0,-32033000.0,-32033000.0,1494000.0,-30539000.0,2795000.0,,2795000.0,-33885000.0,44361000.0,,28298000.0,16063000.0,,16063000.0,16063000.0,,,10476000.0,10476000.0,MRUS,551000.0,551000.0,551000.0,,,,,551000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,46323772.0,46323772.0,-0.86,-0.86,,,,,,,,,,,,,,,,,,,,,,,MRUS,,,,,,,,,,,,,-1995000.0,,,,,,,,,,,,,,,,,,,,
2024-06-30,-409290.0,0.21,-25841000.0,-37657000.0,394000.0,23100000.0,-27790000.0,-28184000.0,-6175000.0,9359000.0,3184000.0,-36117290.0,-37657000.0,229128000.0,-29443000.0,123904000.0,123904000.0,-0.3,-0.3,-37657000.0,-37657000.0,-37657000.0,-37657000.0,-37657000.0,114000.0,-37543000.0,-6175000.0,9359000.0,3184000.0,-29443000.0,206028000.0,,77947000.0,128081000.0,,,,176585000.0,23100000.0,199685000.0,199685000.0,APLS,-1949000.0,-1949000.0,-1925000.0,24000.0,-1949000.0,1949000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.4,-58958000.0,-66423000.0,328000.0,20209000.0,-58958000.0,-59286000.0,-3664000.0,6967000.0,3303000.0,-66423000.0,-66423000.0,234415000.0,-62090000.0,122957000.0,122957000.0,-0.54,-0.54,-66423000.0,-66423000.0,-66423000.0,-66423000.0,-66423000.0,170000.0,-66253000.0,-3664000.0,6967000.0,3303000.0,-62090000.0,214206000.0,,84701000.0,129505000.0,,,,152116000.0,20209000.0,172325000.0,172325000.0,APLS,,,-499000.0,-499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.21,-79261000.0,-88576000.0,490000.0,19912000.0,-79261000.0,-79751000.0,-2854000.0,7402000.0,4548000.0,-88576000.0,-88576000.0,230895000.0,-84518000.0,121232000.0,121232000.0,-0.73,-0.73,-88576000.0,-88576000.0,-88576000.0,-88576000.0,-88576000.0,1423000.0,-87153000.0,-2854000.0,7402000.0,4548000.0,-84518000.0,210983000.0,,69282000.0,141701000.0,,141701000.0,141701000.0,126465000.0,19912000.0,146377000.0,146377000.0,APLS,0.0,0.0,219000.0,219000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.21,-132289000.0,-140237000.0,405000.0,22410000.0,-132289000.0,-132694000.0,-2321000.0,7310000.0,4989000.0,-140237000.0,-140237000.0,247479000.0,-137080000.0,120292000.0,120292000.0,-1.17,-1.17,-140237000.0,-140237000.0,-140237000.0,-140237000.0,-140237000.0,233000.0,-140004000.0,-2321000.0,7310000.0,4989000.0,-137080000.0,225069000.0,,79421000.0,145648000.0,,145648000.0,145648000.0,87989000.0,22410000.0,110399000.0,110399000.0,APLS,0.0,0.0,-603000.0,-603000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.21,-114092000.0,-122037000.0,410000.0,8379000.0,-114092000.0,-114502000.0,-1339000.0,7341000.0,6002000.0,-122037000.0,-122037000.0,215410000.0,-120441000.0,119316000.0,119316000.0,-1.02,-1.02,-122037000.0,-122037000.0,-122037000.0,-122037000.0,-122037000.0,194000.0,-121843000.0,-1339000.0,7341000.0,6002000.0,-120441000.0,207031000.0,,95658000.0,111373000.0,,111373000.0,111373000.0,86590000.0,8379000.0,94969000.0,94969000.0,APLS,,,-63000.0,-63000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102093000.0,102093000.0,,,,,APLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-71563000.0,-65102000.0,399000.0,,-71563000.0,-71962000.0,7052000.0,,7052000.0,-65102000.0,-65102000.0,71962000.0,-71962000.0,92507815.0,92507815.0,-0.7,-0.7,-65102000.0,-65102000.0,-65102000.0,-65102000.0,-65102000.0,,-65102000.0,7052000.0,,7052000.0,-71962000.0,71962000.0,,62263000.0,9699000.0,,9699000.0,4849000.0,,,0.0,0.0,DYN,,,-192000.0,-192000.0,,,,,,,4850000.0,,,,,,,,,,,,,,,,,,,,,,
